taxon_key,koeder,n_videos,n_present,occurrence_rate,mean_maxn,median_maxn,std_maxn,max_maxn
species::chevroned (chaetodon trifascialis),mackerel,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::chevroned (chaetodon trifascialis),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::chevroned (chaetodon trifascialis),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::chevroned (chaetodon trifascialis),ulva_salad,3,0,0.0,0.0,0.0,0.0,0.0
species::cigar (cheilio inermis),control,4,0,0.0,0.0,0.0,0.0,0.0
species::cigar (cheilio inermis),fischmix,2,1,0.5,0.5,0.5,0.7071067811865476,1.0
species::cigar (cheilio inermis),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::cigar (cheilio inermis),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::cigar (cheilio inermis),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::cigar (cheilio inermis),ulva_salad,3,0,0.0,0.0,0.0,0.0,0.0
species::claudia (halichoeres claudia),control,4,0,0.0,0.0,0.0,0.0,0.0
species::claudia (halichoeres claudia),fischmix,2,2,1.0,2.0,2.0,0.0,2.0
species::claudia (halichoeres claudia),mackerel,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::claudia (halichoeres claudia),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::claudia (halichoeres claudia),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::claudia (halichoeres claudia),ulva_salad,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::clown (coris aygula),control,4,0,0.0,0.0,0.0,0.0,0.0
species::clown (coris aygula),fischmix,2,0,0.0,0.0,0.0,0.0,0.0
species::clown (coris aygula),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::clown (coris aygula),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::clown (coris aygula),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::clown (coris aygula),ulva_salad,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::disappearing (pseudocheilinus evanidus),control,4,4,1.0,1.25,1.0,0.5,2.0
species::disappearing (pseudocheilinus evanidus),fischmix,2,2,1.0,2.0,2.0,1.4142135623730951,3.0
species::disappearing (pseudocheilinus evanidus),mackerel,3,2,0.6666666666666666,5.333333333333333,5.0,5.507570547286102,11.0
species::disappearing (pseudocheilinus evanidus),sargassum,3,3,1.0,1.6666666666666667,1.0,1.1547005383792517,3.0
species::disappearing (pseudocheilinus evanidus),ulva_gutweed,3,3,1.0,2.0,2.0,1.0,3.0
species::disappearing (pseudocheilinus evanidus),ulva_salad,3,3,1.0,2.6666666666666665,3.0,1.5275252316519465,4.0
species::eclipse (chaetodon bennetti),control,4,3,0.75,0.75,1.0,0.5,1.0
species::eclipse (chaetodon bennetti),fischmix,2,2,1.0,1.0,1.0,0.0,1.0
species::eclipse (chaetodon bennetti),mackerel,3,2,0.6666666666666666,1.3333333333333333,2.0,1.1547005383792517,2.0
species::eclipse (chaetodon bennetti),sargassum,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::eclipse (chaetodon bennetti),ulva_gutweed,3,3,1.0,1.0,1.0,0.0,1.0
species::eclipse (chaetodon bennetti),ulva_salad,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::elegant unicorn (naso elegans),control,4,2,0.5,0.75,0.5,0.9574271077563381,2.0
species::elegant unicorn (naso elegans),fischmix,2,1,0.5,0.5,0.5,0.7071067811865476,1.0
species::elegant unicorn (naso elegans),mackerel,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::elegant unicorn (naso elegans),sargassum,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::elegant unicorn (naso elegans),ulva_gutweed,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::elegant unicorn (naso elegans),ulva_salad,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::emperor (pomacanthus imperator),control,4,0,0.0,0.0,0.0,0.0,0.0
species::emperor (pomacanthus imperator),fischmix,2,0,0.0,0.0,0.0,0.0,0.0
species::emperor (pomacanthus imperator),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::emperor (pomacanthus imperator),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::emperor (pomacanthus imperator),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::emperor (pomacanthus imperator),ulva_salad,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::false-eye (abudefduf sparoides),control,4,2,0.5,0.5,0.5,0.5773502691896257,1.0
species::false-eye (abudefduf sparoides),fischmix,2,2,1.0,1.0,1.0,0.0,1.0
species::false-eye (abudefduf sparoides),mackerel,3,2,0.6666666666666666,3.3333333333333335,2.0,4.163331998932265,8.0
species::false-eye (abudefduf sparoides),sargassum,3,2,0.6666666666666666,1.3333333333333333,2.0,1.1547005383792517,2.0
species::false-eye (abudefduf sparoides),ulva_gutweed,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::false-eye (abudefduf sparoides),ulva_salad,3,0,0.0,0.0,0.0,0.0,0.0
species::five-saddle (scarus saber),control,4,3,0.75,0.75,1.0,0.5,1.0
species::five-saddle (scarus saber),fischmix,2,1,0.5,0.5,0.5,0.7071067811865476,1.0
species::five-saddle (scarus saber),mackerel,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::five-saddle (scarus saber),sargassum,3,3,1.0,1.0,1.0,0.0,1.0
species::five-saddle (scarus saber),ulva_gutweed,3,3,1.0,1.0,1.0,0.0,1.0
species::five-saddle (scarus saber),ulva_salad,3,3,1.0,1.0,1.0,0.0,1.0
species::freckled (paracirrhites forsteri),control,4,3,0.75,1.0,1.0,0.816496580927726,2.0
species::freckled (paracirrhites forsteri),fischmix,2,2,1.0,2.0,2.0,0.0,2.0
species::freckled (paracirrhites forsteri),mackerel,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::freckled (paracirrhites forsteri),sargassum,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::freckled (paracirrhites forsteri),ulva_gutweed,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::freckled (paracirrhites forsteri),ulva_salad,3,3,1.0,1.0,1.0,0.0,1.0
species::goldbar (thalassoma hebraicum),control,4,4,1.0,1.25,1.0,0.5,2.0
species::goldbar (thalassoma hebraicum),fischmix,2,2,1.0,1.5,1.5,0.7071067811865476,2.0
species::goldbar (thalassoma hebraicum),mackerel,3,3,1.0,3.3333333333333335,2.0,2.3094010767585034,6.0
species::goldbar (thalassoma hebraicum),sargassum,3,3,1.0,2.6666666666666665,3.0,0.5773502691896258,3.0
species::goldbar (thalassoma hebraicum),ulva_gutweed,3,3,1.0,1.6666666666666667,2.0,0.5773502691896257,2.0
species::goldbar (thalassoma hebraicum),ulva_salad,3,3,1.0,2.0,2.0,1.0,3.0
species::golden (ctenochaetus truncates),control,4,3,0.75,2.0,2.5,1.4142135623730951,3.0
species::golden (ctenochaetus truncates),fischmix,2,2,1.0,3.0,3.0,0.0,3.0
species::golden (ctenochaetus truncates),mackerel,3,3,1.0,2.0,2.0,0.0,2.0
species::golden (ctenochaetus truncates),sargassum,3,3,1.0,2.0,2.0,1.0,3.0
species::golden (ctenochaetus truncates),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::golden (ctenochaetus truncates),ulva_salad,3,2,0.6666666666666666,1.3333333333333333,2.0,1.1547005383792517,2.0
species::green (amblyglyphidodon indicus),control,4,4,1.0,2.0,2.0,0.816496580927726,3.0
species::green (amblyglyphidodon indicus),fischmix,2,2,1.0,10.5,10.5,2.1213203435596424,12.0
species::green (amblyglyphidodon indicus),mackerel,3,3,1.0,8.333333333333334,6.0,8.736894948054104,18.0
species::green (amblyglyphidodon indicus),sargassum,3,3,1.0,4.0,4.0,1.0,5.0
species::green (amblyglyphidodon indicus),ulva_gutweed,3,3,1.0,1.6666666666666667,2.0,0.5773502691896257,2.0
species::green (amblyglyphidodon indicus),ulva_salad,3,2,0.6666666666666666,2.0,2.0,2.0,4.0
species::halfmoon (sufflamen chrysopterum),control,4,0,0.0,0.0,0.0,0.0,0.0
species::halfmoon (sufflamen chrysopterum),fischmix,2,0,0.0,0.0,0.0,0.0,0.0
species::halfmoon (sufflamen chrysopterum),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::halfmoon (sufflamen chrysopterum),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::halfmoon (sufflamen chrysopterum),ulva_gutweed,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::halfmoon (sufflamen chrysopterum),ulva_salad,3,0,0.0,0.0,0.0,0.0,0.0
species::honeycomb (siganus stellatus),control,4,1,0.25,0.25,0.0,0.5,1.0
species::honeycomb (siganus stellatus),fischmix,2,0,0.0,0.0,0.0,0.0,0.0
species::honeycomb (siganus stellatus),mackerel,3,2,0.6666666666666666,1.0,1.0,1.0,2.0
species::honeycomb (siganus stellatus),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::honeycomb (siganus stellatus),ulva_gutweed,3,3,1.0,2.0,2.0,0.0,2.0
species::honeycomb (siganus stellatus),ulva_salad,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::humpback unicorn (naso brachycentron),control,4,1,0.25,0.25,0.0,0.5,1.0
species::humpback unicorn (naso brachycentron),fischmix,2,2,1.0,1.0,1.0,0.0,1.0
species::humpback unicorn (naso brachycentron),mackerel,3,2,0.6666666666666666,2.3333333333333335,1.0,3.2145502536643185,6.0
species::humpback unicorn (naso brachycentron),sargassum,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::humpback unicorn (naso brachycentron),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::humpback unicorn (naso brachycentron),ulva_salad,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::humphead (cheilinus undulatus),control,4,0,0.0,0.0,0.0,0.0,0.0
species::humphead (cheilinus undulatus),fischmix,2,1,0.5,0.5,0.5,0.7071067811865476,1.0
species::humphead (cheilinus undulatus),mackerel,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::humphead (cheilinus undulatus),sargassum,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::humphead (cheilinus undulatus),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::humphead (cheilinus undulatus),ulva_salad,3,0,0.0,0.0,0.0,0.0,0.0
species::humpnose bigeye (monotaxis grandoculis),control,4,1,0.25,0.25,0.0,0.5,1.0
species::humpnose bigeye (monotaxis grandoculis),fischmix,2,2,1.0,1.0,1.0,0.0,1.0
species::humpnose bigeye (monotaxis grandoculis),mackerel,3,2,0.6666666666666666,1.0,1.0,1.0,2.0
species::humpnose bigeye (monotaxis grandoculis),sargassum,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::humpnose bigeye (monotaxis grandoculis),ulva_gutweed,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::humpnose bigeye (monotaxis grandoculis),ulva_salad,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::indian half-and-half (pycnochromis dimidiatus),control,4,4,1.0,44.25,47.0,11.926860441876563,55.0
species::indian half-and-half (pycnochromis dimidiatus),fischmix,2,2,1.0,38.0,38.0,15.556349186104045,49.0
species::indian half-and-half (pycnochromis dimidiatus),mackerel,3,3,1.0,83.33333333333333,96.0,51.189191567491406,127.0
species::indian half-and-half (pycnochromis dimidiatus),sargassum,3,3,1.0,25.0,29.0,8.717797887081348,31.0
species::indian half-and-half (pycnochromis dimidiatus),ulva_gutweed,3,3,1.0,52.0,56.0,16.3707055437449,66.0
species::indian half-and-half (pycnochromis dimidiatus),ulva_salad,3,3,1.0,82.0,64.0,51.419840528729765,140.0
species::indian half-and-half (pycnochromis dimidiatusf),control,4,0,0.0,0.0,0.0,0.0,0.0
species::indian half-and-half (pycnochromis dimidiatusf),fischmix,2,0,0.0,0.0,0.0,0.0,0.0
species::indian half-and-half (pycnochromis dimidiatusf),mackerel,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::indian half-and-half (pycnochromis dimidiatusf),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::indian half-and-half (pycnochromis dimidiatusf),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::indian half-and-half (pycnochromis dimidiatusf),ulva_salad,3,0,0.0,0.0,0.0,0.0,0.0
species::indian redfin (chaetodon trifasciatus),control,4,3,0.75,1.25,1.5,0.9574271077563381,2.0
species::indian redfin (chaetodon trifasciatus),fischmix,2,2,1.0,1.5,1.5,0.7071067811865476,2.0
species::indian redfin (chaetodon trifasciatus),mackerel,3,3,1.0,1.6666666666666667,2.0,0.5773502691896257,2.0
species::indian redfin (chaetodon trifasciatus),sargassum,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::indian redfin (chaetodon trifasciatus),ulva_gutweed,3,3,1.0,1.6666666666666667,1.0,1.1547005383792517,3.0
species::indian redfin (chaetodon trifasciatus),ulva_salad,3,2,0.6666666666666666,1.3333333333333333,2.0,1.1547005383792517,2.0
species::leopard (cephalopholis leopardus),control,4,3,0.75,1.0,1.0,0.816496580927726,2.0
species::leopard (cephalopholis leopardus),fischmix,2,2,1.0,2.5,2.5,0.7071067811865476,3.0
species::leopard (cephalopholis leopardus),mackerel,3,2,0.6666666666666666,1.3333333333333333,2.0,1.1547005383792517,2.0
species::leopard (cephalopholis leopardus),sargassum,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::leopard (cephalopholis leopardus),ulva_gutweed,3,3,1.0,1.0,1.0,0.0,1.0
species::leopard (cephalopholis leopardus),ulva_salad,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::lined (chaetodon lineolatus),control,4,0,0.0,0.0,0.0,0.0,0.0
species::lined (chaetodon lineolatus),fischmix,2,0,0.0,0.0,0.0,0.0,0.0
species::lined (chaetodon lineolatus),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::lined (chaetodon lineolatus),sargassum,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::lined (chaetodon lineolatus),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::lined (chaetodon lineolatus),ulva_salad,3,0,0.0,0.0,0.0,0.0,0.0
species::lined bristletooth (ctenochaetus striatus),control,4,3,0.75,1.5,1.0,1.7320508075688772,4.0
species::lined bristletooth (ctenochaetus striatus),fischmix,2,2,1.0,2.0,2.0,1.4142135623730951,3.0
species::lined bristletooth (ctenochaetus striatus),mackerel,3,2,0.6666666666666666,1.3333333333333333,1.0,1.5275252316519468,3.0
species::lined bristletooth (ctenochaetus striatus),sargassum,3,2,0.6666666666666666,1.0,1.0,1.0,2.0
species::lined bristletooth (ctenochaetus striatus),ulva_gutweed,3,2,0.6666666666666666,1.6666666666666667,2.0,1.5275252316519465,3.0
species::lined bristletooth (ctenochaetus striatus),ulva_salad,3,3,1.0,1.6666666666666667,2.0,0.5773502691896257,2.0
species::linedcheeked (oxycheilinus digramma),control,4,2,0.5,0.5,0.5,0.5773502691896257,1.0
species::linedcheeked (oxycheilinus digramma),fischmix,2,2,1.0,1.0,1.0,0.0,1.0
species::linedcheeked (oxycheilinus digramma),mackerel,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::linedcheeked (oxycheilinus digramma),sargassum,3,3,1.0,1.6666666666666667,1.0,1.1547005383792517,3.0
species::linedcheeked (oxycheilinus digramma),ulva_gutweed,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::linedcheeked (oxycheilinus digramma),ulva_salad,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::longbarbel (parupeneus macronemus),control,4,4,1.0,1.25,1.0,0.5,2.0
species::longbarbel (parupeneus macronemus),fischmix,2,2,1.0,2.0,2.0,1.4142135623730951,3.0
species::longbarbel (parupeneus macronemus),mackerel,3,3,1.0,1.0,1.0,0.0,1.0
species::longbarbel (parupeneus macronemus),sargassum,3,3,1.0,5.0,4.0,3.605551275463989,9.0
species::longbarbel (parupeneus macronemus),ulva_gutweed,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::longbarbel (parupeneus macronemus),ulva_salad,3,3,1.0,1.6666666666666667,2.0,0.5773502691896257,2.0
species::longfin banner (heniochus acuminatus),control,4,1,0.25,0.25,0.0,0.5,1.0
species::longfin banner (heniochus acuminatus),fischmix,2,2,1.0,1.0,1.0,0.0,1.0
species::longfin banner (heniochus acuminatus),mackerel,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::longfin banner (heniochus acuminatus),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::longfin banner (heniochus acuminatus),ulva_gutweed,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::longfin banner (heniochus acuminatus),ulva_salad,3,0,0.0,0.0,0.0,0.0,0.0
species::longnose (forcipiger flavissimus),control,4,1,0.25,0.25,0.0,0.5,1.0
species::longnose (forcipiger flavissimus),fischmix,2,0,0.0,0.0,0.0,0.0,0.0
species::longnose (forcipiger flavissimus),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::longnose (forcipiger flavissimus),sargassum,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::longnose (forcipiger flavissimus),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::longnose (forcipiger flavissimus),ulva_salad,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::longnose (lethrinus olivaceus),control,4,0,0.0,0.0,0.0,0.0,0.0
species::longnose (lethrinus olivaceus),fischmix,2,2,1.0,1.5,1.5,0.7071067811865476,2.0
species::longnose (lethrinus olivaceus),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::longnose (lethrinus olivaceus),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::longnose (lethrinus olivaceus),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::longnose (lethrinus olivaceus),ulva_salad,3,0,0.0,0.0,0.0,0.0,0.0
species::longnose (oxymonacanthus longirostris),control,4,1,0.25,1.0,0.0,2.0,4.0
species::longnose (oxymonacanthus longirostris),fischmix,2,0,0.0,0.0,0.0,0.0,0.0
species::longnose (oxymonacanthus longirostris),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::longnose (oxymonacanthus longirostris),sargassum,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::longnose (oxymonacanthus longirostris),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::longnose (oxymonacanthus longirostris),ulva_salad,3,0,0.0,0.0,0.0,0.0,0.0
species::meyer's (chaetodon meyeri),control,4,2,0.5,0.5,0.5,0.5773502691896257,1.0
species::meyer's (chaetodon meyeri),fischmix,2,0,0.0,0.0,0.0,0.0,0.0
species::meyer's (chaetodon meyeri),mackerel,3,2,0.6666666666666666,1.0,1.0,1.0,2.0
species::meyer's (chaetodon meyeri),sargassum,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::meyer's (chaetodon meyeri),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::meyer's (chaetodon meyeri),ulva_salad,3,0,0.0,0.0,0.0,0.0,0.0
species::monk (acanthurus gahhm),control,4,0,0.0,0.0,0.0,0.0,0.0
species::monk (acanthurus gahhm),fischmix,2,0,0.0,0.0,0.0,0.0,0.0
species::monk (acanthurus gahhm),mackerel,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::monk (acanthurus gahhm),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::monk (acanthurus gahhm),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::monk (acanthurus gahhm),ulva_salad,3,0,0.0,0.0,0.0,0.0,0.0
species::moon (thalassoma lunare),control,4,3,0.75,1.25,1.5,0.9574271077563381,2.0
species::moon (thalassoma lunare),fischmix,2,2,1.0,7.5,7.5,0.7071067811865476,8.0
species::moon (thalassoma lunare),mackerel,3,3,1.0,2.3333333333333335,3.0,1.1547005383792515,3.0
species::moon (thalassoma lunare),sargassum,3,3,1.0,1.6666666666666667,2.0,0.5773502691896257,2.0
species::moon (thalassoma lunare),ulva_gutweed,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::moon (thalassoma lunare),ulva_salad,3,3,1.0,3.0,3.0,2.0,5.0
species::moorish idol (zanclus cornutus),control,4,3,0.75,1.0,1.0,0.816496580927726,2.0
species::moorish idol (zanclus cornutus),fischmix,2,2,1.0,1.5,1.5,0.7071067811865476,2.0
species::moorish idol (zanclus cornutus),mackerel,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::moorish idol (zanclus cornutus),sargassum,3,3,1.0,2.6666666666666665,2.0,1.1547005383792515,4.0
species::moorish idol (zanclus cornutus),ulva_gutweed,3,3,1.0,2.0,2.0,0.0,2.0
species::moorish idol (zanclus cornutus),ulva_salad,3,3,1.0,1.6666666666666667,2.0,0.5773502691896257,2.0
species::mozambique fangblenny (meiacanthus mossambicus),control,4,3,0.75,0.75,1.0,0.5,1.0
species::mozambique fangblenny (meiacanthus mossambicus),fischmix,2,2,1.0,1.5,1.5,0.7071067811865476,2.0
species::mozambique fangblenny (meiacanthus mossambicus),mackerel,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::mozambique fangblenny (meiacanthus mossambicus),sargassum,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::mozambique fangblenny (meiacanthus mossambicus),ulva_gutweed,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::mozambique fangblenny (meiacanthus mossambicus),ulva_salad,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::orange-lined (balistapus undulatus),control,4,4,1.0,1.5,1.0,1.0,3.0
species::orange-lined (balistapus undulatus),fischmix,2,2,1.0,7.5,7.5,3.5355339059327378,10.0
species::orange-lined (balistapus undulatus),mackerel,3,3,1.0,5.333333333333333,5.0,0.5773502691896258,6.0
species::orange-lined (balistapus undulatus),sargassum,3,3,1.0,3.6666666666666665,4.0,1.5275252316519468,5.0
species::orange-lined (balistapus undulatus),ulva_gutweed,3,3,1.0,2.0,2.0,0.0,2.0
species::orange-lined (balistapus undulatus),ulva_salad,3,3,1.0,2.0,2.0,0.0,2.0
species::orangespotted (lethrinus erythracanthus),control,4,1,0.25,0.25,0.0,0.5,1.0
species::orangespotted (lethrinus erythracanthus),fischmix,2,0,0.0,0.0,0.0,0.0,0.0
species::orangespotted (lethrinus erythracanthus),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::orangespotted (lethrinus erythracanthus),sargassum,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::orangespotted (lethrinus erythracanthus),ulva_gutweed,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::orangespotted (lethrinus erythracanthus),ulva_salad,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::palenose (scarus psittacus),control,4,0,0.0,0.0,0.0,0.0,0.0
species::palenose (scarus psittacus),fischmix,2,0,0.0,0.0,0.0,0.0,0.0
species::palenose (scarus psittacus),mackerel,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::palenose (scarus psittacus),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::palenose (scarus psittacus),ulva_gutweed,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::palenose (scarus psittacus),ulva_salad,3,0,0.0,0.0,0.0,0.0,0.0
species::paletail unicorn (naso brevirostris),control,4,1,0.25,8.0,0.0,16.0,32.0
